"month","site","year","ppt"
"1","0W",1926,28
"1","0X",1926,29
"1","0Y",1926,28
"1","0Z",1926,25
"1","BB",1926,23
"1","CC",1926,23
"1","DD",1926,20
"1","EE",1926,19
"1","FF",1926,21
"1","GG",1926,13
"1","HH",1926,13
"1","II",1926,12
"1","JJ",1926,14
"1","KK",1926,14
"1","MM",1926,26
"1","NN",1926,26
"1","QQ",1926,13
"1","RR",1926,17
"1","SS",1926,17
"1","AA",1926,20
"1","XX",1926,22
"1","YY",1926,20
"1","ZZ",1926,20
"1","TT",1926,24
"1","UU",1926,23
"1","VV",1926,24
"1","WW",1926,20
"1","PP",1926,12
"1","0N",1926,25
"1","05",1927,16
"1","06",1927,14
"1","07",1927,14
"1","08",1927,15
"1","09",1927,14
"1","10",1927,14
"1","0A",1927,15
"1","0B",1927,15
"1","0C",1927,17
"1","0D",1927,16
"1","0E",1927,19
"1","0F",1927,15
"1","0G",1927,17
"1","0H",1927,15
"1","0L",1927,26
"1","0Q",1927,20
"1","0R",1927,19
"1","0S",1927,24
"1","0T",1927,27
"1","0U",1927,19
"1","0V",1927,23
"1","0W",1927,20
"1","0X",1927,21
"1","0Y",1927,25
"1","0Z",1927,14
"1","BB",1927,18
"1","CC",1927,18
"1","DD",1927,13
"1","EE",1927,11
"1","FF",1927,16
"1","GG",1927,8
"1","HH",1927,8
"1","II",1927,6
"1","JJ",1927,8
"1","KK",1927,11
"1","MM",1927,20
"1","NN",1927,16
"1","QQ",1927,6
"1","RR",1927,14
"1","SS",1927,16
"1","AA",1927,18
"1","XX",1927,19
"1","YY",1927,15
"1","ZZ",1927,19
"1","TT",1927,14
"1","UU",1927,14
"1","VV",1927,15
"1","WW",1927,12
"1","PP",1927,8
"1","0N",1927,15
"1","05",1928,8
"1","06",1928,6
"1","07",1928,6
"1","08",1928,6
"1","09",1928,6
"1","10",1928,6
"1","0A",1928,7
"1","0B",1928,6
"1","0C",1928,9
"1","0D",1928,11
"1","0E",1928,11
"1","0F",1928,7
"1","0G",1928,10
"1","0H",1928,7
"1","0L",1928,21
"1","0Q",1928,11
"1","0R",1928,10
"1","0S",1928,12
"1","0T",1928,12
"1","0U",1928,11
"1","0V",1928,11
"1","0W",1928,10
"1","0X",1928,11
"1","0Y",1928,13
"1","0Z",1928,12
"1","BB",1928,14
"1","CC",1928,12
"1","DD",1928,11
"1","EE",1928,10
"1","FF",1928,13
"1","GG",1928,13
"1","HH",1928,12
"1","II",1928,12
"1","JJ",1928,11
"1","KK",1928,11
"1","MM",1928,13
"1","NN",1928,12
"1","QQ",1928,13
"1","RR",1928,11
"1","SS",1928,11
"1","AA",1928,10
"1","XX",1928,17
"1","YY",1928,17
"1","ZZ",1928,13
"1","TT",1928,15
"1","UU",1928,17
"1","VV",1928,17
"1","WW",1928,16
"1","PP",1928,13
"1","0N",1928,14
"1","05",1929,29
"1","06",1929,23
"1","07",1929,23
"1","08",1929,23
"1","09",1929,22
"1","10",1929,22
"1","0A",1929,23
"1","0B",1929,22
"1","0C",1929,34
"1","0D",1929,30
"1","0E",1929,37
"1","0F",1929,23
"1","0G",1929,23
"1","0H",1929,24
"1","0L",1929,39
"1","0Q",1929,39
"1","0R",1929,30
"1","0S",1929,35
"1","0T",1929,37
"1","0U",1929,30
"1","0V",1929,35
"1","0W",1929,41
"1","0X",1929,42
"1","0Y",1929,43
"1","0Z",1929,26
"1","BB",1929,28
"1","CC",1929,30
"1","DD",1929,24
"1","EE",1929,23
"1","FF",1929,26
"1","GG",1929,23
"1","HH",1929,23
"1","II",1929,21
"1","JJ",1929,22
"1","KK",1929,23
"1","MM",1929,35
"1","NN",1929,28
"1","QQ",1929,22
"1","RR",1929,26
"1","SS",1929,26
"1","AA",1929,22
"1","XX",1929,23
"1","YY",1929,22
"1","ZZ",1929,22
"1","TT",1929,23
"1","UU",1929,23
"1","VV",1929,24
"1","WW",1929,22
"1","PP",1929,23
"1","0N",1929,24
"1","05",1930,22
"1","06",1930,19
"1","07",1930,19
"1","08",1930,19
"1","09",1930,18
"1","10",1930,18
"1","0A",1930,19
"1","0B",1930,19
"1","0C",1930,22
"1","0D",1930,22
"1","0E",1930,24
"1","0F",1930,19
"1","0G",1930,20
"1","0H",1930,20
"1","0L",1930,28
"1","0Q",1930,23
"1","0R",1930,15
"1","0S",1930,16
"1","0T",1930,23
"1","0U",1930,16
"1","0V",1930,23
"1","0W",1930,22
"1","0X",1930,23
"1","0Y",1930,25
"1","0Z",1930,20
"1","BB",1930,21
"1","CC",1930,21
"1","DD",1930,16
"1","EE",1930,14
"1","FF",1930,19
"1","GG",1930,11
"1","HH",1930,11
"1","II",1930,10
"1","JJ",1930,11
"1","KK",1930,11
"1","MM",1930,21
"1","NN",1930,21
"1","QQ",1930,10
"1","RR",1930,13
"1","SS",1930,14
"1","AA",1930,20
"1","XX",1930,21
"1","YY",1930,19
"1","ZZ",1930,20
"1","TT",1930,19
"1","UU",1930,18
"1","VV",1930,19
"1","WW",1930,16
"1","PP",1930,11
"1","0N",1930,20
"1","05",1931,10
"1","06",1931,8
"1","07",1931,8
"1","08",1931,8
"1","09",1931,8
"1","10",1931,8
"1","0A",1931,8
"1","0B",1931,8
"1","0C",1931,9
"1","0D",1931,14
"1","0E",1931,12
"1","0F",1931,8
"1","0G",1931,10
"1","0H",1931,9
"1","0L",1931,15
"1","0Q",1931,9
"1","0R",1931,11
"1","0S",1931,12
"1","0T",1931,12
"1","0U",1931,11
"1","0V",1931,11
"1","0W",1931,8
"1","0X",1931,8
"1","0Y",1931,11
"1","0Z",1931,7
"1","BB",1931,16
"1","CC",1931,13
"1","DD",1931,15
"1","EE",1931,17
"1","FF",1931,16
"1","GG",1931,15
"1","HH",1931,14
"1","II",1931,17
"1","JJ",1931,17
"1","KK",1931,13
"1","MM",1931,10
"1","NN",1931,9
"1","QQ",1931,18
"1","RR",1931,13
"1","SS",1931,13
"1","AA",1931,11
"1","XX",1931,17
"1","YY",1931,23
"1","ZZ",1931,12
"1","TT",1931,9
"1","UU",1931,8
"1","VV",1931,9
"1","WW",1931,6
"1","PP",1931,15
"1","0N",1931,10
"1","05",1932,23
"1","06",1932,19
"1","07",1932,20
"1","08",1932,21
"1","09",1932,19
"1","10",1932,19
"1","0A",1932,20
"1","0B",1932,22
"1","0C",1932,27
"1","0D",1932,28
"1","0E",1932,30
"1","0F",1932,20
"1","0G",1932,23
"1","0H",1932,20
"1","0L",1932,30
"1","0Q",1932,20
"1","0R",1932,27
"1","0S",1932,31
"1","0T",1932,33
"1","0U",1932,27
"1","0V",1932,30
"1","0W",1932,20
"1","0X",1932,21
"1","0Y",1932,29
"1","0Z",1932,17
"1","BB",1932,29
"1","CC",1932,28
"1","DD",1932,28
"1","EE",1932,29
"1","FF",1932,28
"1","GG",1932,24
"1","HH",1932,24
"1","II",1932,23
"1","JJ",1932,26
"1","KK",1932,25
"1","MM",1932,20
"1","NN",1932,19
"1","QQ",1932,24
"1","RR",1932,27
"1","SS",1932,26
"1","AA",1932,23
"1","XX",1932,25
"1","YY",1932,27
"1","ZZ",1932,23
"1","TT",1932,18
"1","UU",1932,20
"1","VV",1932,20
"1","WW",1932,17
"1","PP",1932,24
"1","0N",1932,19
"1","05",1933,21
"1","06",1933,17
"1","07",1933,18
"1","08",1933,18
"1","09",1933,17
"1","10",1933,17
"1","0A",1933,18
"1","0B",1933,18
"1","0C",1933,26
"1","0D",1933,26
"1","0E",1933,29
"1","0F",1933,18
"1","0G",1933,20
"1","0H",1933,18
"1","0L",1933,29
"1","0Q",1933,18
"1","0R",1933,33
"1","0S",1933,40
"1","0T",1933,41
"1","0U",1933,32
"1","0V",1933,35
"1","0W",1933,20
"1","0X",1933,21
"1","0Y",1933,28
"1","0Z",1933,12
"1","BB",1933,26
"1","CC",1933,26
"1","DD",1933,25
"1","EE",1933,26
"1","FF",1933,25
"1","GG",1933,19
"1","HH",1933,20
"1","II",1933,18
"1","JJ",1933,22
"1","KK",1933,24
"1","MM",1933,18
"1","NN",1933,13
"1","QQ",1933,18
"1","RR",1933,28
"1","SS",1933,29
"1","AA",1933,20
"1","XX",1933,22
"1","YY",1933,22
"1","ZZ",1933,21
"1","TT",1933,14
"1","UU",1933,17
"1","VV",1933,16
"1","WW",1933,16
"1","PP",1933,19
"1","0N",1933,12
"1","05",1934,22
"1","06",1934,18
"1","07",1934,19
"1","08",1934,19
"1","09",1934,18
"1","10",1934,18
"1","0A",1934,19
"1","0B",1934,18
"1","0C",1934,26
"1","0D",1934,30
"1","0E",1934,31
"1","0F",1934,19
"1","0G",1934,19
"1","0H",1934,19
"1","0L",1934,37
"1","0Q",1934,27
"1","0R",1934,36
"1","0S",1934,39
"1","0T",1934,37
"1","0U",1934,36
"1","0V",1934,32
"1","0W",1934,26
"1","0X",1934,29
"1","0Y",1934,29
"1","0Z",1934,19
"1","BB",1934,32
"1","CC",1934,30
"1","DD",1934,34
"1","EE",1934,37
"1","FF",1934,32
"1","GG",1934,34
"1","HH",1934,35
"1","II",1934,33
"1","JJ",1934,35
"1","KK",1934,37
"1","MM",1934,22
"1","NN",1934,21
"1","QQ",1934,35
"1","RR",1934,40
"1","SS",1934,39
"1","AA",1934,18
"1","XX",1934,24
"1","YY",1934,28
"1","ZZ",1934,19
"1","TT",1934,21
"1","UU",1934,21
"1","VV",1934,22
"1","WW",1934,19
"1","PP",1934,34
"1","0N",1934,23
"1","05",1935,50
"1","06",1935,42
"1","07",1935,42
"1","08",1935,42
"1","09",1935,41
"1","10",1935,40
"1","0A",1935,42
"1","0B",1935,39
"1","0C",1935,56
"1","0D",1935,50
"1","0E",1935,60
"1","0F",1935,42
"1","0G",1935,40
"1","0H",1935,43
"1","0L",1935,79
"1","0Q",1935,68
"1","0R",1935,44
"1","0S",1935,50
"1","0T",1935,62
"1","0U",1935,46
"1","0V",1935,58
"1","0W",1935,68
"1","0X",1935,71
"1","0Y",1935,73
"1","0Z",1935,55
"1","BB",1935,48
"1","CC",1935,53
"1","DD",1935,39
"1","EE",1935,37
"1","FF",1935,44
"1","GG",1935,23
"1","HH",1935,25
"1","II",1935,21
"1","JJ",1935,26
"1","KK",1935,31
"1","MM",1935,65
"1","NN",1935,59
"1","QQ",1935,21
"1","RR",1935,38
"1","SS",1935,40
"1","AA",1935,38
"1","XX",1935,36
"1","YY",1935,27
"1","ZZ",1935,37
"1","TT",1935,54
"1","UU",1935,56
"1","VV",1935,57
"1","WW",1935,48
"1","PP",1935,23
"1","0N",1935,56
"1","05",1936,44
"1","06",1936,34
"1","07",1936,35
"1","08",1936,35
"1","09",1936,34
"1","10",1936,34
"1","0A",1936,35
"1","0B",1936,33
"1","0C",1936,51
"1","0D",1936,46
"1","0E",1936,55
"1","0F",1936,35
"1","0G",1936,34
"1","0H",1936,36
"1","0L",1936,55
"1","0Q",1936,52
"1","0R",1936,36
"1","0S",1936,43
"1","0T",1936,49
"1","0U",1936,37
"1","0V",1936,47
"1","0W",1936,51
"1","0X",1936,53
"1","0Y",1936,56
"1","0Z",1936,50
"1","BB",1936,41
"1","CC",1936,46
"1","DD",1936,33
"1","EE",1936,31
"1","FF",1936,37
"1","GG",1936,18
"1","HH",1936,20
"1","II",1936,16
"1","JJ",1936,23
"1","KK",1936,25
"1","MM",1936,46
"1","NN",1936,47
"1","QQ",1936,16
"1","RR",1936,30
"1","SS",1936,32
"1","AA",1936,33
"1","XX",1936,32
"1","YY",1936,24
"1","ZZ",1936,32
"1","TT",1936,46
"1","UU",1936,45
"1","VV",1936,47
"1","WW",1936,39
"1","PP",1936,18
"1","0N",1936,48
"1","05",1937,26
"1","06",1937,22
"1","07",1937,22
"1","08",1937,22
"1","09",1937,22
"1","10",1937,21
"1","0A",1937,22
"1","0B",1937,21
"1","0C",1937,30
"1","0D",1937,27
"1","0E",1937,32
"1","0F",1937,22
"1","0G",1937,21
"1","0H",1937,23
"1","0L",1937,42
"1","0Q",1937,37
"1","0R",1937,29
"1","0S",1937,35
"1","0T",1937,41
"1","0U",1937,29
"1","0V",1937,37
"1","0W",1937,37
"1","0X",1937,38
"1","0Y",1937,41
"1","0Z",1937,31
"1","BB",1937,27
"1","CC",1937,29
"1","DD",1937,24
"1","EE",1937,22
"1","FF",1937,25
"1","GG",1937,20
"1","HH",1937,21
"1","II",1937,18
"1","JJ",1937,19
"1","KK",1937,23
"1","MM",1937,34
"1","NN",1937,32
"1","QQ",1937,19
"1","RR",1937,25
"1","SS",1937,26
"1","AA",1937,20
"1","XX",1937,19
"1","YY",1937,15
"1","ZZ",1937,20
"1","TT",1937,30
"1","UU",1937,32
"1","VV",1937,32
"1","WW",1937,29
"1","PP",1937,20
"1","0N",1937,30
"1","05",1938,18
"1","06",1938,16
"1","07",1938,16
"1","08",1938,16
"1","09",1938,15
"1","10",1938,15
"1","0A",1938,16
"1","0B",1938,16
"1","0C",1938,17
"1","0D",1938,19
"1","0E",1938,20
"1","0F",1938,16
"1","0G",1938,16
"1","0H",1938,16
"1","0L",1938,18
"1","0Q",1938,15
"1","0R",1938,17
"1","0S",1938,19
"1","0T",1938,18
"1","0U",1938,17
"1","0V",1938,15
"1","0W",1938,15
"1","0X",1938,15
"1","0Y",1938,17
"1","0Z",1938,14
"1","BB",1938,19
"1","CC",1938,19
"1","DD",1938,19
"1","EE",1938,20
"1","FF",1938,19
"1","GG",1938,23
"1","HH",1938,21
"1","II",1938,23
"1","JJ",1938,21
"1","KK",1938,19
"1","MM",1938,15
"1","NN",1938,13
"1","QQ",1938,26
"1","RR",1938,19
"1","SS",1938,18
"1","AA",1938,16
"1","XX",1938,20
"1","YY",1938,23
"1","ZZ",1938,17
"1","TT",1938,15
"1","UU",1938,17
"1","VV",1938,16
"1","WW",1938,15
"1","PP",1938,23
"1","0N",1938,14
"1","05",1939,24
"1","06",1939,20
"1","07",1939,20
"1","08",1939,21
"1","09",1939,20
"1","10",1939,20
"1","0A",1939,21
"1","0B",1939,20
"1","0C",1939,26
"1","0D",1939,29
"1","0E",1939,30
"1","0F",1939,21
"1","0G",1939,23
"1","0H",1939,21
"1","0L",1939,34
"1","0Q",1939,20
"1","0R",1939,39
"1","0S",1939,46
"1","0T",1939,46
"1","0U",1939,38
"1","0V",1939,37
"1","0W",1939,20
"1","0X",1939,21
"1","0Y",1939,29
"1","0Z",1939,18
"1","BB",1939,31
"1","CC",1939,29
"1","DD",1939,33
"1","EE",1939,36
"1","FF",1939,32
"1","GG",1939,37
"1","HH",1939,37
"1","II",1939,35
"1","JJ",1939,37
"1","KK",1939,37
"1","MM",1939,20
"1","NN",1939,19
"1","QQ",1939,38
"1","RR",1939,39
"1","SS",1939,37
"1","AA",1939,23
"1","XX",1939,30
"1","YY",1939,35
"1","ZZ",1939,25
"1","TT",1939,19
"1","UU",1939,21
"1","VV",1939,21
"1","WW",1939,18
"1","PP",1939,37
"1","0N",1939,20
"1","05",1940,23
"1","06",1940,18
"1","07",1940,18
"1","08",1940,18
"1","09",1940,18
"1","10",1940,18
"1","0A",1940,18
"1","0B",1940,17
"1","0C",1940,25
"1","0D",1940,22
"1","0E",1940,26
"1","0F",1940,18
"1","0G",1940,17
"1","0H",1940,19
"1","0L",1940,34
"1","0Q",1940,33
"1","0R",1940,21
"1","0S",1940,26
"1","0T",1940,33
"1","0U",1940,21
"1","0V",1940,31
"1","0W",1940,32
"1","0X",1940,34
"1","0Y",1940,36
"1","0Z",1940,26
"1","BB",1940,21
"1","CC",1940,23
"1","DD",1940,16
"1","EE",1940,13
"1","FF",1940,19
"1","GG",1940,8
"1","HH",1940,9
"1","II",1940,7
"1","JJ",1940,9
"1","KK",1940,12
"1","MM",1940,32
"1","NN",1940,28
"1","QQ",1940,7
"1","RR",1940,16
"1","SS",1940,17
"1","AA",1940,16
"1","XX",1940,14
"1","YY",1940,9
"1","ZZ",1940,15
"1","TT",1940,22
"1","UU",1940,16
"1","VV",1940,19
"1","WW",1940,14
"1","PP",1940,8
"1","0N",1940,26
"1","05",1941,24
"1","06",1941,21
"1","07",1941,21
"1","08",1941,22
"1","09",1941,21
"1","10",1941,21
"1","0A",1941,22
"1","0B",1941,22
"1","0C",1941,24
"1","0D",1941,26
"1","0E",1941,27
"1","0F",1941,22
"1","0G",1941,24
"1","0H",1941,22
"1","0L",1941,24
"1","0Q",1941,21
"1","0R",1941,29
"1","0S",1941,33
"1","0T",1941,32
"1","0U",1941,28
"1","0V",1941,27
"1","0W",1941,21
"1","0X",1941,22
"1","0Y",1941,25
"1","0Z",1941,18
"1","BB",1941,27
"1","CC",1941,26
"1","DD",1941,28
"1","EE",1941,31
"1","FF",1941,27
"1","GG",1941,30
"1","HH",1941,30
"1","II",1941,31
"1","JJ",1941,32
"1","KK",1941,29
"1","MM",1941,21
"1","NN",1941,19
"1","QQ",1941,35
"1","RR",1941,30
"1","SS",1941,28
"1","AA",1941,24
"1","XX",1941,31
"1","YY",1941,37
"1","ZZ",1941,26
"1","TT",1941,19
"1","UU",1941,21
"1","VV",1941,20
"1","WW",1941,17
"1","PP",1941,30
"1","0N",1941,19
"1","05",1942,8
"1","06",1942,7
"1","07",1942,7
"1","08",1942,7
"1","09",1942,7
"1","10",1942,7
"1","0A",1942,7
"1","0B",1942,7
"1","0C",1942,6
"1","0D",1942,9
"1","0E",1942,8
"1","0F",1942,7
"1","0G",1942,7
"1","0H",1942,7
"1","0L",1942,5
"1","0Q",1942,5
"1","0R",1942,4
"1","0S",1942,5
"1","0T",1942,2
"1","0U",1942,3
"1","0V",1942,2
"1","0W",1942,5
"1","0X",1942,4
"1","0Y",1942,5
"1","0Z",1942,6
"1","BB",1942,7
"1","CC",1942,7
"1","DD",1942,7
"1","EE",1942,7
"1","FF",1942,7
"1","GG",1942,16
"1","HH",1942,14
"1","II",1942,15
"1","JJ",1942,11
"1","KK",1942,9
"1","MM",1942,5
"1","NN",1942,5
"1","QQ",1942,18
"1","RR",1942,7
"1","SS",1942,5
"1","AA",1942,7
"1","XX",1942,9
"1","YY",1942,12
"1","ZZ",1942,7
"1","TT",1942,8
"1","UU",1942,11
"1","VV",1942,10
"1","WW",1942,10
"1","PP",1942,16
"1","0N",1942,7
"1","05",1943,12
"1","06",1943,9
"1","07",1943,9
"1","08",1943,9
"1","09",1943,9
"1","10",1943,9
"1","0A",1943,9
"1","0B",1943,9
"1","0C",1943,10
"1","0D",1943,11
"1","0E",1943,11
"1","0F",1943,9
"1","0G",1943,8
"1","0H",1943,9
"1","0L",1943,18
"1","0Q",1943,17
"1","0R",1943,4
"1","0S",1943,6
"1","0T",1943,8
"1","0U",1943,4
"1","0V",1943,6
"1","0W",1943,16
"1","0X",1943,16
"1","0Y",1943,13
"1","0Z",1943,19
"1","BB",1943,9
"1","CC",1943,11
"1","DD",1943,6
"1","EE",1943,4
"1","FF",1943,8
"1","GG",1943,4
"1","HH",1943,4
"1","II",1943,5
"1","JJ",1943,4
"1","KK",1943,3
"1","MM",1943,16
"1","NN",1943,17
"1","QQ",1943,6
"1","RR",1943,4
"1","SS",1943,4
"1","AA",1943,7
"1","XX",1943,5
"1","YY",1943,5
"1","ZZ",1943,6
"1","TT",1943,22
"1","UU",1943,27
"1","VV",1943,26
"1","WW",1943,25
"1","PP",1943,5
"1","0N",1943,19
"1","05",1944,16
"1","06",1944,14
"1","07",1944,14
"1","08",1944,14
"1","09",1944,13
"1","10",1944,13
"1","0A",1944,14
"1","0B",1944,13
"1","0C",1944,16
"1","0D",1944,17
"1","0E",1944,18
"1","0F",1944,14
"1","0G",1944,13
"1","0H",1944,14
"1","0L",1944,19
"1","0Q",1944,16
"1","0R",1944,9
"1","0S",1944,11
"1","0T",1944,12
"1","0U",1944,9
"1","0V",1944,12
"1","0W",1944,16
"1","0X",1944,16
"1","0Y",1944,18
"1","0Z",1944,13
"1","BB",1944,15
"1","CC",1944,16
"1","DD",1944,12
"1","EE",1944,10
"1","FF",1944,13
"1","GG",1944,18
"1","HH",1944,16
"1","II",1944,17
"1","JJ",1944,12
"1","KK",1944,12
"1","MM",1944,15
"1","NN",1944,15
"1","QQ",1944,18
"1","RR",1944,10
"1","SS",1944,9
"1","AA",1944,13
"1","XX",1944,12
"1","YY",1944,10
"1","ZZ",1944,12
"1","TT",1944,12
"1","UU",1944,11
"1","VV",1944,11
"1","WW",1944,9
"1","PP",1944,18
"1","0N",1944,13
"1","05",1945,41
"1","06",1945,34
"1","07",1945,34
"1","08",1945,34
"1","09",1945,33
"1","10",1945,33
"1","0A",1945,34
"1","0B",1945,32
"1","0C",1945,48
"1","0D",1945,44
"1","0E",1945,52
"1","0F",1945,34
"1","0G",1945,33
"1","0H",1945,35
"1","0L",1945,60
"1","0Q",1945,53
"1","0R",1945,42
"1","0S",1945,47
"1","0T",1945,54
"1","0U",1945,43
"1","0V",1945,52
"1","0W",1945,54
"1","0X",1945,57
"1","0Y",1945,61
"1","0Z",1945,40
"1","BB",1945,43
"1","CC",1945,47
"1","DD",1945,37
"1","EE",1945,35
"1","FF",1945,40
"1","GG",1945,22
"1","HH",1945,24
"1","II",1945,19
"1","JJ",1945,25
"1","KK",1945,30
"1","MM",1945,50
"1","NN",1945,42
"1","QQ",1945,20
"1","RR",1945,37
"1","SS",1945,38
"1","AA",1945,31
"1","XX",1945,30
"1","YY",1945,24
"1","ZZ",1945,30
"1","TT",1945,34
"1","UU",1945,26
"1","VV",1945,30
"1","WW",1945,22
"1","PP",1945,22
"1","0N",1945,37
"1","05",1946,38
"1","06",1946,30
"1","07",1946,31
"1","08",1946,31
"1","09",1946,30
"1","10",1946,29
"1","0A",1946,30
"1","0B",1946,30
"1","0C",1946,43
"1","0D",1946,39
"1","0E",1946,46
"1","0F",1946,30
"1","0G",1946,29
"1","0H",1946,31
"1","0L",1946,58
"1","0Q",1946,45
"1","0R",1946,41
"1","0S",1946,47
"1","0T",1946,48
"1","0U",1946,41
"1","0V",1946,48
"1","0W",1946,46
"1","0X",1946,48
"1","0Y",1946,52
"1","0Z",1946,35
"1","BB",1946,39
"1","CC",1946,40
"1","DD",1946,34
"1","EE",1946,32
"1","FF",1946,37
"1","GG",1946,28
"1","HH",1946,30
"1","II",1946,23
"1","JJ",1946,26
"1","KK",1946,34
"1","MM",1946,41
"1","NN",1946,36
"1","QQ",1946,24
"1","RR",1946,38
"1","SS",1946,38
"1","AA",1946,27
"1","XX",1946,27
"1","YY",1946,22
"1","ZZ",1946,26
"1","TT",1946,28
"1","UU",1946,18
"1","VV",1946,22
"1","WW",1946,15
"1","PP",1946,29
"1","0N",1946,33
"1","05",1947,25
"1","06",1947,21
"1","07",1947,21
"1","08",1947,22
"1","09",1947,21
"1","10",1947,21
"1","0A",1947,21
"1","0B",1947,21
"1","0C",1947,31
"1","0D",1947,30
"1","0E",1947,35
"1","0F",1947,21
"1","0G",1947,21
"1","0H",1947,22
"1","0L",1947,44
"1","0Q",1947,34
"1","0R",1947,41
"1","0S",1947,49
"1","0T",1947,46
"1","0U",1947,41
"1","0V",1947,43
"1","0W",1947,34
"1","0X",1947,37
"1","0Y",1947,45
"1","0Z",1947,24
"1","BB",1947,35
"1","CC",1947,35
"1","DD",1947,33
"1","EE",1947,34
"1","FF",1947,34
"1","GG",1947,31
"1","HH",1947,32
"1","II",1947,28
"1","JJ",1947,31
"1","KK",1947,35
"1","MM",1947,36
"1","NN",1947,27
"1","QQ",1947,30
"1","RR",1947,39
"1","SS",1947,40
"1","AA",1947,20
"1","XX",1947,25
"1","YY",1947,29
"1","ZZ",1947,20
"1","TT",1947,22
"1","UU",1947,20
"1","VV",1947,22
"1","WW",1947,18
"1","PP",1947,31
"1","0N",1947,23
"1","05",1948,21
"1","06",1948,20
"1","07",1948,20
"1","08",1948,21
"1","09",1948,19
"1","10",1948,19
"1","0A",1948,20
"1","0B",1948,21
"1","0C",1948,19
"1","0D",1948,20
"1","0E",1948,21
"1","0F",1948,20
"1","0G",1948,21
"1","0H",1948,20
"1","0L",1948,20
"1","0Q",1948,19
"1","0R",1948,15
"1","0S",1948,18
"1","0T",1948,17
"1","0U",1948,15
"1","0V",1948,15
"1","0W",1948,19
"1","0X",1948,19
"1","0Y",1948,19
"1","0Z",1948,18
"1","BB",1948,18
"1","CC",1948,18
"1","DD",1948,17
"1","EE",1948,17
"1","FF",1948,18
"1","GG",1948,17
"1","HH",1948,16
"1","II",1948,15
"1","JJ",1948,16
"1","KK",1948,16
"1","MM",1948,18
"1","NN",1948,18
"1","QQ",1948,17
"1","RR",1948,16
"1","SS",1948,15
"1","AA",1948,20
"1","XX",1948,20
"1","YY",1948,19
"1","ZZ",1948,20
"1","TT",1948,17
"1","UU",1948,18
"1","VV",1948,18
"1","WW",1948,18
"1","PP",1948,17
"1","0N",1948,17
"1","05",1949,22
"1","06",1949,17
"1","07",1949,17
"1","08",1949,17
"1","09",1949,17
"1","10",1949,16
"1","0A",1949,17
"1","0B",1949,16
"1","0C",1949,24
"1","0D",1949,22
"1","0E",1949,26
"1","0F",1949,17
"1","0G",1949,15
"1","0H",1949,17
"1","0L",1949,30
"1","0Q",1949,30
"1","0R",1949,21
"1","0S",1949,25
"1","0T",1949,29
"1","0U",1949,22
"1","0V",1949,27
"1","0W",1949,30
"1","0X",1949,31
"1","0Y",1949,32
"1","0Z",1949,31
"1","BB",1949,23
"1","CC",1949,24
"1","DD",1949,19
"1","EE",1949,17
"1","FF",1949,21
"1","GG",1949,18
"1","HH",1949,18
"1","II",1949,17
"1","JJ",1949,16
"1","KK",1949,18
"1","MM",1949,30
"1","NN",1949,28
"1","QQ",1949,18
"1","RR",1949,19
"1","SS",1949,20
"1","AA",1949,14
"1","XX",1949,13
"1","YY",1949,12
"1","ZZ",1949,13
"1","TT",1949,30
"1","UU",1949,34
"1","VV",1949,33
"1","WW",1949,34
"1","PP",1949,18
"1","0N",1949,29
"1","05",1950,23
"1","06",1950,19
"1","07",1950,19
"1","08",1950,19
"1","09",1950,19
"1","10",1950,18
"1","0A",1950,19
"1","0B",1950,19
"1","0C",1950,22
"1","0D",1950,21
"1","0E",1950,24
"1","0F",1950,19
"1","0G",1950,18
"1","0H",1950,19
"1","0L",1950,33
"1","0Q",1950,32
"1","0R",1950,10
"1","0S",1950,13
"1","0T",1950,19
"1","0U",1950,10
"1","0V",1950,16
"1","0W",1950,30
"1","0X",1950,31
"1","0Y",1950,28
"1","0Z",1950,26
"1","BB",1950,16
"1","CC",1950,19
"1","DD",1950,12
"1","EE",1950,10
"1","FF",1950,14
"1","GG",1950,6
"1","HH",1950,6
"1","II",1950,4
"1","JJ",1950,7
"1","KK",1950,7
"1","MM",1950,29
"1","NN",1950,31
"1","QQ",1950,5
"1","RR",1950,9
"1","SS",1950,9
"1","AA",1950,18
"1","XX",1950,14
"1","YY",1950,9
"1","ZZ",1950,17
"1","TT",1950,31
"1","UU",1950,36
"1","VV",1950,35
"1","WW",1950,34
"1","PP",1950,6
"1","0N",1950,33
"1","05",1951,31
"1","06",1951,25
"1","07",1951,25
"1","08",1951,25
"1","09",1951,24
"1","10",1951,24
"1","0A",1951,25
"1","0B",1951,24
"1","0C",1951,31
"1","0D",1951,30
"1","0E",1951,34
"1","0F",1951,25
"1","0G",1951,25
"1","0H",1951,25
"1","0L",1951,47
"1","0Q",1951,40
"1","0R",1951,23
"1","0S",1951,27
"1","0T",1951,33
"1","0U",1951,23
"1","0V",1951,30
"1","0W",1951,39
"1","0X",1951,40
"1","0Y",1951,40
"1","0Z",1951,36
"1","BB",1951,26
"1","CC",1951,29
"1","DD",1951,23
"1","EE",1951,22
"1","FF",1951,25
"1","GG",1951,14
"1","HH",1951,15
"1","II",1951,14
"1","JJ",1951,17
"1","KK",1951,17
"1","MM",1951,38
"1","NN",1951,39
"1","QQ",1951,14
"1","RR",1951,21
"1","SS",1951,21
"1","AA",1951,24
"1","XX",1951,24
